source,target,weight
LD.Artlit1.711004,Zambon.Rightpalm.983924,0.93244807085447345
LD.Artlit1.711004,Stannes.Leftpalm.984044,0.96874100603401236
LD.Artlit1.711004,Tewnac.Forehead.983913,0.86425205206862654
LD.Artlit1.711004,H45Kc.735996,0.98345575624368264
LD.Artlit1.711004,Menekish.Rightpalm.983701,0.9588829750568505
LD.Artlit1.711004,SKM9.640192,0.99862020990064249
LD.Artlit1.711004,Delmore.Leftpalm.983802,0.98337500855386539
LD.Artlit1.711004,Cochituate.Rightpalm.983780,0.82868744690062324
LD.Artlit1.711004,Hager.Rightpalm.984019,0.88385566161227946
LD.Artlit1.711004,Elmira.Forehead.984078,0.98475964294308194
LD.Artlit1.711004,Sandale.Forehead.983895,0.96546786985943356
LD.Artlit1.711004,Pinrock.Forehead.983973,0.97972969533495502
LD.Artlit1.711004,H51Dh.735983,0.97006213184596601
LD.Artlit1.711004,Tewnac.Stool.984030,0.97221615377219694
LD.Artlit1.711004,Stannes.Stool.983985,0.93191479114763109
LD.Artlit1.711004,H34Fr.736058,0.95360448214846849
LD.Artlit1.711004,Caravel.Leftpalm.984066,0.90072914418673622
LD.Artlit1.711004,sample.5.08DO5M.6.664699,0.84185643842747837
LD.Artlit1.711004,Willowbe.Rightpalm.983956,0.85688295115711444
LD.Artlit1.711004,Wibraview.Mouth.983941,0.85121791261299851
LD.Artlit1.711004,Claudett.Forehead.983918,0.94231577388104137
LD.Artlit1.711004,Mariposa.Stool.2.983675,0.96707651229155378
LD.Artlit1.711004,Nobscot.Mouth.983927,0.9859720262187881
LD.Artlit1.711004,Tewnac.Leftpalm.983685,0.97906996867264651
LD.Artlit1.711004,Witch.Forehead.983845,0.96470408098647165
LD.Artlit1.711004,Outsidemouth.T0.S1.536654,0.97650434541361097
LD.Artlit1.711004,H41Fr.736015,0.81116927246301451
LD.Artlit1.711004,Sylvanus.Stool.983799,0.95235810362630513
LD.Artlit1.711004,Burne.Rightpalm.984026,0.9854173114000857
LD.Artlit1.711004,Burne.Stool.983837,0.90640458322657258
LD.Artlit1.711004,Devenwood.Mouth.983733,0.84352031682758422
LD.Artlit1.711004,SKM8.640201,0.99877089942693109
LD.Artlit1.711004,Misty.Leftpalm.983770,0.98085310024680017
LD.Artlit1.711004,Overton.Leftpalm.983873,0.8446780051417897
LD.Artlit1.711004,MaryJane.Mouth.983829,0.97962530385438973
LD.Artlit1.711004,Malfa.Stool.983783,0.96708796853663415
LD.Artlit1.711004,H51Kc.735988,0.97952994506771685
LD.Artlit1.711004,Ab.liq.T5.U4.536381,0.99629419414120468
LD.Artlit1.711004,Nobscot.Stool.983904,0.97169819388387701
LD.Artlit1.711004,egg.WI.2008.334.712304.739412,0.97869303743626468
LD.Artlit1.711004,Outsidemouth.T0.S4.536554,0.98552871860230318
LD.Artlit1.711004,Ab.liq.T6.S1.536298,0.9927774070412152
LD.Artlit1.711004,Pitt.BAL.L.neg.7017.40289.592427,0.99821542762814719
LD.Artlit1.711004,Pitt.BAL.L.pos.7003.34033.592386,0.99832268705532567
LD.Artlit1.711004,BD.ERD506.710917,0.98805406916905902
LD.Artlit1.711004,sal1.11.4.201.11.18.V1V2.481224,1.0
LD.Artlit1.711004,Bbo7.285891,0.99918720374865366
LD.Artlit1.711004,Ab.liq.T6.S2.536529,0.99922564075537923
LD.Artlit1.711004,M22Knel.140707,0.97888399394532288
LD.Artlit1.711004,LD.Sl1.710984,0.95175321772398302
LD.Artlit1.711004,Ab.liq.T3.S4.536470,0.99915481668972062
LD.Artlit1.711004,Ab.swab.T7.S1.536653,0.99861373709522205
LD.Artlit1.711004,Ab.liq.T4.S3.536516,0.99919198176571611
LD.Artlit1.711004,fecal.T7.wet.5.536416,0.99718734934004016
LD.Artlit1.711004,PSBplastic.12.6.285.12.6.V1V2.481418,1.0
LD.Artlit1.711004,ss1.11.2.253.11.30.V1V2.481421,0.99441592083010233
LD.Artlit1.711004,S154.141182,0.99516465245809116
LD.Artlit1.711004,Mbd11.285921,0.99331621719092444
LD.Artlit1.711004,Ab.liq.T2.S3.536282,0.99805284365954872
LD.Artlit1.711004,M22Kner.140718,0.96811570568381478
LD.Artlit1.711004,belly.U.T0.1.536513,0.98741874606790969
LD.Artlit1.711004,belly.S.T2.3.536539,1.0
LD.Artlit1.711004,M22Navl.140637,0.97854521702359798
LD.Artlit1.711004,M41Aptr.140772,0.99673372891501599
LD.Artlit1.711004,M41Navl.140280,0.99889942009920107
LD.Artlit1.711004,F12Navl.140828,0.9981093344857237
LD.Artlit1.711004,E1A06BAL1stReturn.481299,1.0
LD.Artlit1.711004,E1A06Prewash1.481420,1.0
LD.Artlit1.711004,saline11.15.481304,1.0
LD.Artlit1.711004,M21Navl.140850,1.0
LD.Artlit1.711004,M41Aptl.140841,1.0
LD.Artlit1.711004,belly.U.T0.3.536391,0.92675483214499987
LD.Artlit1.711004,M42Navl.140564,0.99627771770912654
LD.Artlit1.711004,Bnf2.285940,0.99676868116877004
LD.Artlit1.711004,water8.24.481371,1.0
LD.Artlit1.711004,M32Urin.140565,1.0
LD.Artlit1.711004,F11Navl.140566,1.0
LD.Artlit1.711004,M42Aptl.140537,1.0
LD.Artlit1.711004,E1A02BALA.481383,1.0
LD.Artlit1.711004,NR117A.994701,1.0
LD.Artlit1.711004,water9.22.481240,1.0
LD.Artlit1.711004,M42Aptr.140377,1.0
H59Do.736043,pleural.T7.S4.536283,0.93258638584999776
H59Do.736043,H41Cb.735877,0.85478333677838692
H59Do.736043,LD.NBS1072E.710985,0.93868288578313985
H59Do.736043,H51Di.735910,0.78341320744819809
H59Do.736043,H19Tv.736001,0.6764187464303536
H59Do.736043,H34Kc.735939,0.8688495057103286
H59Do.736043,pleural.T0.reswab.S2.536288,0.99195669381762819
H59Do.736043,H60Do.735986,0.75100977118582501
H59Do.736043,outsidemouthT1.U5.536389,0.95850572289592539
H59Do.736043,H45Do.735878,0.76064361434035332
H59Do.736043,belly.reswab.TO.U5.536670,0.98614501550319911
H59Do.736043,outsidemouthT4.U1.536532,0.98796258575322815
H59Do.736043,Ab.liq.T6.U2.536347,0.96560584048084175
H59Do.736043,outsidemouthT4.S3.536664,0.97751393355996707
H59Do.736043,Ab.liq.T4.S4.536374,0.8990084040486731
H59Do.736043,outsidemouthT6.U4.536651,0.98625728540066304
H59Do.736043,outsidemouthT7.U2.536211,0.99184881444753825
H59Do.736043,H60Fr.736020,0.84936308840496
H59Do.736043,outsidemouthT6.U2.536486,0.9867342781772549
H59Do.736043,E3B08.Bronch1.PreWash.V1V2.481219,0.97212586719473348
H59Do.736043,E3B06.BAL.A.V1V2.481262,0.9635226680527057
H59Do.736043,outsidemouthT6.U3.536504,0.97842000067065038
H59Do.736043,outsidemouthT4.U5.536446,0.9959158773091159
H59Do.736043,Ab.liq.T6.U5.536334,0.98546912137214604
H59Do.736043,H56Do.735887,0.70892931840945994
H59Do.736043,H25Di.735959,0.71159406345711163
H59Do.736043,H60Dh.736063,0.90647870831678956
H59Do.736043,outsidemouthT6.U5.536490,0.99252916036432826
H59Do.736043,H56Tv.736008,0.69427014988193092
H59Do.736043,H35Do.736054,0.68975134278205674
H59Do.736043,Ab.swab.T6.U3.536706,0.98667286280052025
H59Do.736043,H45Di.735943,0.71897892156501053
H59Do.736043,LD.NBS1053E.710972,0.96686845030531243
H59Do.736043,H62Di.735898,0.8056817414136429
H59Do.736043,SKB7.640196,0.97810814702544802
H59Do.736043,H18Dh.736013,0.89870829811057595
H59Do.736043,Ab.swab.T7.U2.536231,0.9907979290767539
H59Do.736043,H22Di.735909,0.71228601005872527
H59Do.736043,H56Di.736010,0.68148551518769185
H59Do.736043,H25Do.736036,0.7969341442914778
H59Do.736043,H55Do.735971,0.68562491171927142
H59Do.736043,H19Fr.735936,0.85870436752372792
H59Do.736043,belly.U.T4.4.536617,1.0
H59Do.736043,244.664634,0.90181728105845782
H59Do.736043,BD.NBS1052.710927,0.96156625593328771
H59Do.736043,SKB8.640193,0.97843296614202402
H59Do.736043,H22Tv.735985,0.7793243080061043
H59Do.736043,H43Fr.736000,0.88970548596529597
H59Do.736043,H59Di.736039,0.67713935355383514
H59Do.736043,outsidemouthT5.U2.536511,0.982772303850864
H59Do.736043,H45Tv.736004,0.7107110467916794
H59Do.736043,SKB9.640200,0.97760181134660962
H59Do.736043,Ab.swab.T7.U5.536317,0.98617744540893004
H59Do.736043,H19Di.735897,0.71420762902286195
H59Do.736043,H43Di.735941,0.746280104635199
H59Do.736043,BD.ERD502.710978,0.93612800602446289
H59Do.736043,H41Di.736046,0.7893732287726789
H59Do.736043,saline9.20.481253,0.95376791493125357
H59Do.736043,Ab.liq.T2.U3.536450,0.95295430704664785
H59Do.736043,LD.NBS1069E.710937,0.97092391248722543
H59Do.736043,H61Tv.736009,0.77148565849212014
H59Do.736043,H55Di.736023,0.66458673250790645
H59Do.736043,H25Cb.735948,0.91788695613039473
H59Do.736043,H22Pc.736019,0.88660673890708885
H59Do.736043,H23Do.736050,0.72299344016157385
H59Do.736043,H43Tv.735924,0.7843828880492949
H59Do.736043,H47Tv.735960,0.81966397599419816
H59Do.736043,LD.Stulil2.710922,0.94942852990339688
H59Do.736043,H22Kc.735911,0.93154846595144747
H59Do.736043,H41Dh.736012,0.89892052236335529
H59Do.736043,LD.Carsow1.710949,0.96777739791349326
H59Do.736043,H45Cb.735913,0.90259520919214309
H59Do.736043,Starratt.Rightpalm.983853,0.98599115209287969
H59Do.736043,outsidemouthT1.U3.536657,0.92619918645373311
H59Do.736043,H47Di.735993,0.82163336247643914
H59Do.736043,SKM7.640188,0.96658184520528367
H59Do.736043,Ab.swab.T7.U1.536324,0.9894781808276647
H59Do.736043,H45Fr.735904,0.86401884496697101
H59Do.736043,H25Tv.735968,0.86513251050620033
H59Do.736043,LD.NBS1080E.710948,0.97645743811858332
H59Do.736043,H43Do.735914,0.74961223012396816
H59Do.736043,LD.NBS1084B.710923,0.96841611785337733
H59Do.736043,UNKNOWN.2.983806,0.95101304667543873
H59Do.736043,water9.20.481319,0.9796172573870362
H59Do.736043,Salti.Rightpalm.983901,0.95041117596211144
H59Do.736043,Ab.swab.T6.U5.536340,0.98915813846143708
H59Do.736043,Erlandson.Rightpalm.983944,0.97550959410573934
H59Do.736043,Vinedale.Mouth.983753,0.97171207651660352
H59Do.736043,H57Cb.735926,0.92574880700628681
H59Do.736043,Witch.Stool.984007,0.96489565186185255
H59Do.736043,H56Dh.736028,0.90353759406394207
H59Do.736043,H61Kc.735951,0.88676846607296012
H59Do.736043,H51Tv.736045,0.92253337073236685
H59Do.736043,Ab.reswab.T1.S3.536737,0.98948541432067438
H59Do.736043,NICU.48.1129827,0.98212630129870004
H59Do.736043,Postscript.Stool.983740,0.95639303386023045
H59Do.736043,belly.reswab.TO.S5.536632,0.9696445230976658
H59Do.736043,Tewnac.Rightpalm.983909,0.97165475549522207
H59Do.736043,Starratt.Mouth.983857,0.96703427182911783
H59Do.736043,UNKNOWN.6.984020,0.97495685569706758
H59Do.736043,Innkeeper.Stool.984084,0.96577696254710543
H59Do.736043,January.Forehead.983875,0.95714639583857875
H59Do.736043,Foothill.Rightpalm.983935,0.97221363544423278
H59Do.736043,NZFACE.R1.Browntop.604747,0.92779462152162262
H59Do.736043,Sylvanus.Forehead.983979,0.96558486888950401
H59Do.736043,Digregorio.Stool.983827,0.97434884344684014
H59Do.736043,E1A03BALA.481378,0.9835328558700317
H59Do.736043,Salti.Stool.983744,0.98104721409761064
H59Do.736043,H25Dh.735938,0.8756174804597181
H59Do.736043,Slades.Leftpalm.983748,0.97712277138933257
H59Do.736043,Pasho.Rightpalm.983838,0.97350335839866065
H59Do.736043,Nobscot.Leftpalm.983756,0.95624154259091143
H59Do.736043,Padanaran.Stool.984042,0.9670260831106714
H59Do.736043,H57Dh.735975,0.9192421888237895
H59Do.736043,Witch.Mouth.983948,0.97097509196998832
H59Do.736043,Hager.Stool.983809,0.95376445564328061
H59Do.736043,Zambon.Rightpalm.983924,0.96723898976188549
H59Do.736043,Stannes.Leftpalm.984044,0.95789156910106055
H59Do.736043,Tewnac.Forehead.983913,0.97087478018428985
H59Do.736043,H45Kc.735996,0.95309502801803692
H59Do.736043,Menekish.Rightpalm.983701,0.97167727446643337
H59Do.736043,SKM9.640192,0.97381862401023989
H59Do.736043,Delmore.Leftpalm.983802,0.98526235626213021
H59Do.736043,Cochituate.Rightpalm.983780,0.97844729639306993
H59Do.736043,Hager.Rightpalm.984019,0.96321423526533079
H59Do.736043,Elmira.Forehead.984078,0.98187222735268542
H59Do.736043,Sandale.Forehead.983895,0.97356477377711503
H59Do.736043,Pinrock.Forehead.983973,0.97234874927752102
H59Do.736043,H51Dh.735983,0.95423940124864437
H59Do.736043,Tewnac.Stool.984030,0.95996740890675902
H59Do.736043,Stannes.Stool.983985,0.97116752682465801
H59Do.736043,H34Fr.736058,0.91834211232303087
H59Do.736043,Caravel.Leftpalm.984066,0.96094391342857488
H59Do.736043,sample.5.08DO5M.6.664699,0.93337250269954852
H59Do.736043,Willowbe.Rightpalm.983956,0.97718009240985393
H59Do.736043,Wibraview.Mouth.983941,0.96820116402663581
H59Do.736043,Claudett.Forehead.983918,0.97704293139759901
H59Do.736043,Mariposa.Stool.2.983675,0.97685049654292933
H59Do.736043,Nobscot.Mouth.983927,0.9869737981533141
H59Do.736043,Tewnac.Leftpalm.983685,0.98359185796059523
H59Do.736043,Witch.Forehead.983845,0.96982867156471453
H59Do.736043,Outsidemouth.T0.S1.536654,0.97792387454682972
H59Do.736043,H41Fr.736015,0.93607341457962279
H59Do.736043,Sylvanus.Stool.983799,0.96679065749426574
H59Do.736043,Burne.Rightpalm.984026,0.98562538939181343
H59Do.736043,Burne.Stool.983837,0.97601115303336905
H59Do.736043,Devenwood.Mouth.983733,0.97303523673207026
H59Do.736043,SKM8.640201,0.9658939929641831
H59Do.736043,Misty.Leftpalm.983770,0.9810840633241672
H59Do.736043,Overton.Leftpalm.983873,0.96714891387016055
H59Do.736043,MaryJane.Mouth.983829,0.98353453693749393
H59Do.736043,Malfa.Stool.983783,0.97657003298066003
H59Do.736043,H51Kc.735988,0.91779142109246459
H59Do.736043,Ab.liq.T5.U4.536381,0.99190954743185789
H59Do.736043,Nobscot.Stool.983904,0.97430585268080416
H59Do.736043,egg.WI.2008.334.712304.739412,0.98336052669868201
H59Do.736043,Outsidemouth.T0.S4.536554,0.99457326947586366
H59Do.736043,Ab.liq.T6.S1.536298,0.977099794549523
H59Do.736043,Pitt.BAL.L.neg.7017.40289.592427,0.99643085525629438
H59Do.736043,Pitt.BAL.L.pos.7003.34033.592386,0.98658149644260507
H59Do.736043,BD.ERD506.710917,0.98313328979642267
H59Do.736043,sal1.11.4.201.11.18.V1V2.481224,1.0
H59Do.736043,Bbo7.285891,0.99230552882275502
H59Do.736043,Ab.liq.T6.S2.536529,0.99598752858498241
H59Do.736043,M22Knel.140707,0.96266991786055434
H59Do.736043,LD.Sl1.710984,0.98832084212826399
H59Do.736043,Ab.liq.T3.S4.536470,0.9977931407223859
H59Do.736043,Ab.swab.T7.S1.536653,0.99584121128566638
H59Do.736043,Ab.liq.T4.S3.536516,0.99696676268076001
H59Do.736043,fecal.T7.wet.5.536416,0.99525668557698643
H59Do.736043,PSBplastic.12.6.285.12.6.V1V2.481418,0.99527961005081389
H59Do.736043,ss1.11.2.253.11.30.V1V2.481421,0.99022786145267905
H59Do.736043,S154.141182,0.97743504480643995
H59Do.736043,Mbd11.285921,0.99227458870258733
H59Do.736043,Ab.liq.T2.S3.536282,0.99561889823398442
H59Do.736043,M22Kner.140718,0.97874380378920989
H59Do.736043,belly.U.T0.1.536513,1.0
H59Do.736043,belly.S.T2.3.536539,1.0
H59Do.736043,M22Navl.140637,1.0
H59Do.736043,M41Aptr.140772,0.99486728829642479
H59Do.736043,M41Navl.140280,0.99669826029760311
H59Do.736043,F12Navl.140828,0.99054667242861827
H59Do.736043,E1A06BAL1stReturn.481299,1.0
H59Do.736043,E1A06Prewash1.481420,1.0
H59Do.736043,saline11.15.481304,1.0
H59Do.736043,M21Navl.140850,1.0
H59Do.736043,M41Aptl.140841,0.99396293674376934
H59Do.736043,belly.U.T0.3.536391,1.0
H59Do.736043,M42Navl.140564,0.99627771770912654
H59Do.736043,Bnf2.285940,0.98779279552790089
H59Do.736043,water8.24.481371,1.0
H59Do.736043,M32Urin.140565,0.9764161979530952
H59Do.736043,F11Navl.140566,1.0
H59Do.736043,M42Aptl.140537,0.99331731610674856
H59Do.736043,E1A02BALA.481383,1.0
H59Do.736043,NR117A.994701,1.0
H59Do.736043,water9.22.481240,1.0
H59Do.736043,M42Aptr.140377,0.99602189850153922
pleural.T7.S4.536283,H41Cb.735877,0.92607047605362369
pleural.T7.S4.536283,LD.NBS1072E.710985,0.93055752808505121
pleural.T7.S4.536283,H51Di.735910,0.96253667669016463
pleural.T7.S4.536283,H19Tv.736001,0.92627651415725998
pleural.T7.S4.536283,H34Kc.735939,0.92643676601552527
pleural.T7.S4.536283,pleural.T0.reswab.S2.536288,0.98054285935477525
pleural.T7.S4.536283,H60Do.735986,0.93233453296206825
pleural.T7.S4.536283,outsidemouthT1.U5.536389,0.89621784417144734
pleural.T7.S4.536283,H45Do.735878,0.93072401928233928
pleural.T7.S4.536283,belly.reswab.TO.U5.536670,0.99604143302466552
pleural.T7.S4.536283,outsidemouthT4.U1.536532,0.99893165427823161
pleural.T7.S4.536283,Ab.liq.T6.U2.536347,0.70319391417408117
pleural.T7.S4.536283,outsidemouthT4.S3.536664,0.85854273830660877
pleural.T7.S4.536283,Ab.liq.T4.S4.536374,0.44116315022170299
pleural.T7.S4.536283,outsidemouthT6.U4.536651,0.99465827139115792
pleural.T7.S4.536283,outsidemouthT7.U2.536211,0.99893165427823161
pleural.T7.S4.536283,H60Fr.736020,0.92888378645445846
pleural.T7.S4.536283,outsidemouthT6.U2.536486,0.9978633085564631
pleural.T7.S4.536283,E3B08.Bronch1.PreWash.V1V2.481219,1.0
pleural.T7.S4.536283,E3B06.BAL.A.V1V2.481262,1.0
pleural.T7.S4.536283,outsidemouthT6.U3.536504,0.99078551814974714
pleural.T7.S4.536283,outsidemouthT4.U5.536446,0.9994658271391158
pleural.T7.S4.536283,Ab.liq.T6.U5.536334,0.9032389216244745
pleural.T7.S4.536283,H56Do.735887,0.91852275809209005
pleural.T7.S4.536283,H25Di.735959,0.92906184407564341
pleural.T7.S4.536283,H60Dh.736063,0.88209278752195175
pleural.T7.S4.536283,outsidemouthT6.U5.536490,0.99875359665811492
pleural.T7.S4.536283,H56Tv.736008,0.95042875850994413
pleural.T7.S4.536283,H35Do.736054,0.95670528962640167
pleural.T7.S4.536283,Ab.swab.T6.U3.536706,0.76482276695553852
pleural.T7.S4.536283,H45Di.735943,0.95784994575694438
pleural.T7.S4.536283,LD.NBS1053E.710972,0.97738668222274594
pleural.T7.S4.536283,H62Di.735898,0.96507399777936465
pleural.T7.S4.536283,SKB7.640196,0.9994658271391158
pleural.T7.S4.536283,H18Dh.736013,0.831689762577701
pleural.T7.S4.536283,Ab.swab.T7.U2.536231,0.76238210571791509
pleural.T7.S4.536283,H22Di.735909,0.96357322640858867
pleural.T7.S4.536283,H56Di.736010,0.97924865619512336
pleural.T7.S4.536283,H25Do.736036,0.92855310801786217
pleural.T7.S4.536283,H55Do.735971,0.96222634769476822
pleural.T7.S4.536283,H19Fr.735936,0.92883291284878733
pleural.T7.S4.536283,belly.U.T4.4.536617,0.86334056397933068
pleural.T7.S4.536283,244.664634,0.93452821301797995
pleural.T7.S4.536283,BD.NBS1052.710927,0.96153955401633606
pleural.T7.S4.536283,SKB8.640193,1.0
pleural.T7.S4.536283,H22Tv.735985,0.96607239229313446
pleural.T7.S4.536283,H43Fr.736000,0.92384729948071265
pleural.T7.S4.536283,H59Di.736039,0.96958479082712812
pleural.T7.S4.536283,outsidemouthT5.U2.536511,0.99545953068248416
pleural.T7.S4.536283,H45Tv.736004,0.97575745499811695
pleural.T7.S4.536283,SKB9.640200,0.9994658271391158
pleural.T7.S4.536283,Ab.swab.T7.U5.536317,0.99893165427823161
pleural.T7.S4.536283,H19Di.735897,0.9707273272235446
pleural.T7.S4.536283,H43Di.735941,0.9758909982122701
pleural.T7.S4.536283,BD.ERD502.710978,0.96688128262517825
pleural.T7.S4.536283,H41Di.736046,0.95439054056168016
pleural.T7.S4.536283,saline9.20.481253,1.0
pleural.T7.S4.536283,Ab.liq.T2.U3.536450,0.92068633026739832
pleural.T7.S4.536283,LD.NBS1069E.710937,0.98839064315696079
pleural.T7.S4.536283,H61Tv.736009,0.9751787677312691
pleural.T7.S4.536283,H55Di.736023,0.97141412090251111
pleural.T7.S4.536283,H25Cb.735948,0.87825946132513666
pleural.T7.S4.536283,H22Pc.736019,0.96691180678911515
pleural.T7.S4.536283,H23Do.736050,0.86996706357988007
pleural.T7.S4.536283,H43Tv.735924,0.98301330302388168
pleural.T7.S4.536283,H47Tv.735960,0.97581468780403013
pleural.T7.S4.536283,LD.Stulil2.710922,0.9810902807246985
pleural.T7.S4.536283,H22Kc.735911,0.8032717663791944
pleural.T7.S4.536283,H41Dh.736012,0.94737634216218691
pleural.T7.S4.536283,LD.Carsow1.710949,0.99982194237988331
pleural.T7.S4.536283,H45Cb.735913,0.98429531789000391
pleural.T7.S4.536283,Starratt.Rightpalm.983853,0.99658129369087511
pleural.T7.S4.536283,outsidemouthT1.U3.536657,0.98183812273047066
pleural.T7.S4.536283,H47Di.735993,0.97671515062681613
pleural.T7.S4.536283,SKM7.640188,0.99893165427823161
pleural.T7.S4.536283,Ab.swab.T7.U1.536324,0.67133140427468529
pleural.T7.S4.536283,H45Fr.735904,0.96303905354770447
pleural.T7.S4.536283,H25Tv.735968,0.87898949756852351
pleural.T7.S4.536283,LD.NBS1080E.710948,0.98566636156645149
pleural.T7.S4.536283,H43Do.735914,0.99290313199202518
pleural.T7.S4.536283,LD.NBS1084B.710923,0.99893165427823161
pleural.T7.S4.536283,UNKNOWN.2.983806,0.99907410037464539
pleural.T7.S4.536283,water9.20.481319,0.9796172573870362
pleural.T7.S4.536283,Salti.Rightpalm.983901,0.9964032360702243
pleural.T7.S4.536283,Ab.swab.T6.U5.536340,0.820835878779549
pleural.T7.S4.536283,Erlandson.Rightpalm.983944,0.99551294796910661
pleural.T7.S4.536283,Vinedale.Mouth.983753,0.99023695447980742
pleural.T7.S4.536283,H57Cb.735926,0.98717985133877895
pleural.T7.S4.536283,Witch.Stool.984007,0.99747158179199269
pleural.T7.S4.536283,H56Dh.736028,0.88973145943366438
pleural.T7.S4.536283,H61Kc.735951,0.98069855396022798
pleural.T7.S4.536283,H51Tv.736045,0.95180234586680879
pleural.T7.S4.536283,Ab.reswab.T1.S3.536737,0.77339083972984901
pleural.T7.S4.536283,NICU.48.1129827,0.99974069245404207
pleural.T7.S4.536283,Postscript.Stool.983740,0.99533489034845579
pleural.T7.S4.536283,belly.reswab.TO.S5.536632,0.98427741966384474
pleural.T7.S4.536283,Tewnac.Rightpalm.983909,0.99747158179199269
pleural.T7.S4.536283,Starratt.Mouth.983857,0.99907410037464528
pleural.T7.S4.536283,UNKNOWN.6.984020,0.998005754652877
pleural.T7.S4.536283,Innkeeper.Stool.984084,0.99480071748757148
pleural.T7.S4.536283,January.Forehead.983875,0.998005754652877
pleural.T7.S4.536283,Foothill.Rightpalm.983935,0.9949787751082223
pleural.T7.S4.536283,NZFACE.R1.Browntop.604747,0.9983974814173473
pleural.T7.S4.536283,Sylvanus.Forehead.983979,0.99658129369087511
pleural.T7.S4.536283,Digregorio.Stool.983827,0.9948007174875716
pleural.T7.S4.536283,E1A03BALA.481378,1.0
pleural.T7.S4.536283,Salti.Stool.983744,0.99836186989364428
pleural.T7.S4.536283,H25Dh.735938,0.87246495762501852
pleural.T7.S4.536283,Slades.Leftpalm.983748,0.99604712082999092
pleural.T7.S4.536283,Pasho.Rightpalm.983838,0.99497877510822241
pleural.T7.S4.536283,Nobscot.Leftpalm.983756,0.99497877510822241
pleural.T7.S4.536283,Padanaran.Stool.984042,0.99853992751376119
pleural.T7.S4.536283,H57Dh.735975,0.88725645851014334
pleural.T7.S4.536283,Witch.Mouth.983948,0.99658129369087511
pleural.T7.S4.536283,Hager.Stool.983809,0.99551294796910661
pleural.T7.S4.536283,Zambon.Rightpalm.983924,0.9951568327283391
pleural.T7.S4.536283,Stannes.Leftpalm.984044,0.99346528533589529
pleural.T7.S4.536283,Tewnac.Forehead.983913,0.998005754652877
pleural.T7.S4.536283,H45Kc.735996,0.98717985133877872
pleural.T7.S4.536283,Menekish.Rightpalm.983701,0.99604712082999092
pleural.T7.S4.536283,SKM9.640192,0.99893165427823161
pleural.T7.S4.536283,Delmore.Leftpalm.983802,0.99497877510822241
pleural.T7.S4.536283,Cochituate.Rightpalm.983780,0.99586906320934021
pleural.T7.S4.536283,Hager.Rightpalm.984019,0.99497877510822241
pleural.T7.S4.536283,Elmira.Forehead.984078,0.99480071748810539
pleural.T7.S4.536283,Sandale.Forehead.983895,0.99736252142985948
pleural.T7.S4.536283,Pinrock.Forehead.983973,0.99497877510822241
pleural.T7.S4.536283,H51Dh.735983,0.86078946509380549
pleural.T7.S4.536283,Tewnac.Stool.984030,0.99658129369087511
pleural.T7.S4.536283,Stannes.Stool.983985,0.99497877510822241
pleural.T7.S4.536283,H34Fr.736058,0.9667947974958041
pleural.T7.S4.536283,Caravel.Leftpalm.984066,0.99497877510822241
pleural.T7.S4.536283,sample.5.08DO5M.6.664699,0.98803452791619339
pleural.T7.S4.536283,Willowbe.Rightpalm.983956,0.99497877510822241
pleural.T7.S4.536283,Wibraview.Mouth.983941,0.99747158179199269
pleural.T7.S4.536283,Claudett.Forehead.983918,0.99497877510822241
pleural.T7.S4.536283,Mariposa.Stool.2.983675,0.99497877510822241
pleural.T7.S4.536283,Nobscot.Mouth.983927,0.99711546655175931
pleural.T7.S4.536283,Tewnac.Leftpalm.983685,0.99747158179199269
pleural.T7.S4.536283,Witch.Forehead.983845,0.998005754652877
pleural.T7.S4.536283,Outsidemouth.T0.S1.536654,0.97021086651199673
pleural.T7.S4.536283,H41Fr.736015,0.98995755021537668
pleural.T7.S4.536283,Sylvanus.Stool.983799,0.99604712082999103
pleural.T7.S4.536283,Burne.Rightpalm.984026,0.99462265986798903
pleural.T7.S4.536283,Burne.Stool.983837,0.99497877510822241
pleural.T7.S4.536283,Devenwood.Mouth.983733,0.99899778996640543
pleural.T7.S4.536283,SKM8.640201,0.9994658271391158
pleural.T7.S4.536283,Misty.Leftpalm.983770,0.9958690632093401
pleural.T7.S4.536283,Overton.Leftpalm.983873,0.99444460224733822
pleural.T7.S4.536283,MaryJane.Mouth.983829,0.99497877510822241
pleural.T7.S4.536283,Malfa.Stool.983783,0.99603847553595326
pleural.T7.S4.536283,H51Kc.735988,0.98514999446741858
pleural.T7.S4.536283,Ab.liq.T5.U4.536381,0.79850999687447144
pleural.T7.S4.536283,Nobscot.Stool.983904,0.99497877510822241
pleural.T7.S4.536283,egg.WI.2008.334.712304.739412,0.99867728624987484
pleural.T7.S4.536283,Outsidemouth.T0.S4.536554,0.99276435930115159
pleural.T7.S4.536283,Ab.liq.T6.S1.536298,0.20612621098432954
pleural.T7.S4.536283,Pitt.BAL.L.neg.7017.40289.592427,0.99643085525629438
pleural.T7.S4.536283,Pitt.BAL.L.pos.7003.34033.592386,0.99233228368220749
pleural.T7.S4.536283,BD.ERD506.710917,1.0
pleural.T7.S4.536283,sal1.11.4.201.11.18.V1V2.481224,1.0
pleural.T7.S4.536283,Bbo7.285891,0.99349762998922897
pleural.T7.S4.536283,Ab.liq.T6.S2.536529,0.60379909249130714
pleural.T7.S4.536283,M22Knel.140707,1.0
